http://dbpedia.org/property/ethnicity,count,adjective
Mfumte,1,
Predominantly Irish Canadian and French Canadian,1,
http://dbpedia.org/resource/Ute_people,1,
http://dbpedia.org/resource/Isoko_people,1,
http://dbpedia.org/resource/Austrian_Americans,1,
22700,1,
http://dbpedia.org/resource/Lamet_people,1,
"Ilgar, Gaari",1,
http://dbpedia.org/resource/Maguindanao_people,1,
http://dbpedia.org/resource/Nyuwathayi,1,
http://dbpedia.org/resource/Khassonké_people,1,
• Cirebonese,1,
2.1,1,
"Hungarian, Jewish, French",1,
2460,1,
"Dhurga , Wandandian, ?Walbunja",1,
Canada:,1,
http://dbpedia.org/resource/Uummarmiut,1,
http://dbpedia.org/resource/White_Californians,1,
http://dbpedia.org/resource/Gogodala_people,1,
people in the town,1,
http://dbpedia.org/resource/Yuibera,1,
http://dbpedia.org/resource/Mang_people,1,
Karai-Karai,1,
http://dbpedia.org/resource/Malinke,1,
http://dbpedia.org/resource/Mangarrayi,1,
http://dbpedia.org/resource/Sylhetis,1,
http://dbpedia.org/resource/Naso_people,1,
http://dbpedia.org/resource/Nyulnyul_people,1,
35600,1,
Chinese Filipinos,1,
http://dbpedia.org/resource/Nukunu_people,1,
http://dbpedia.org/resource/Motilon_people,1,
http://dbpedia.org/resource/Abidji_people,1,
1160,1,
http://dbpedia.org/resource/Umatilla_people,1,
http://dbpedia.org/resource/Yankuntjatjarra,1,
http://dbpedia.org/resource/Papel_people,1,
http://dbpedia.org/resource/Ethnic_Malays,1,
670,1,
1215,1,
http://dbpedia.org/resource/Zinza_people,1,
http://dbpedia.org/resource/Permians,1,
http://dbpedia.org/resource/Visayan,1,
Dalecarlians,1,
http://dbpedia.org/resource/Toba_people,1,
http://dbpedia.org/resource/Andaqui_people,1,
http://dbpedia.org/resource/Swabians,1,
http://dbpedia.org/resource/Khandeyar,1,
http://dbpedia.org/resource/Heiltsuk_people,1,
710000,1,
http://dbpedia.org/resource/Kankuamo_people,1,
Ika people,1,
"Ralte, Mizo",1,
http://dbpedia.org/resource/Friulians,1,
http://dbpedia.org/resource/Kisan_people,1,
2270,1,
http://dbpedia.org/resource/Basques,1,
http://dbpedia.org/resource/Shina_people,1,
http://dbpedia.org/resource/Canary_Islanders,1,
548000,1,
http://dbpedia.org/resource/Hill_Nubians,1,
http://dbpedia.org/resource/Baruuli,1,
355,1,
http://dbpedia.org/resource/Afemai_people,1,
http://dbpedia.org/resource/Ayabakan,1,
http://dbpedia.org/resource/European_Americans,1,
• Tenggerese,1,
http://dbpedia.org/resource/Tutsa_Naga,1,
Muslim Romani people,1,
http://dbpedia.org/resource/Badu_Island,1,
http://dbpedia.org/resource/North_African_Sephardic_Jews,1,
http://dbpedia.org/resource/Yana_people,1,
http://dbpedia.org/resource/Capiznon_people,1,
http://dbpedia.org/resource/Madi_people,1,
"Aimol, Langrong",1,
http://dbpedia.org/resource/Svans,1,
http://dbpedia.org/resource/Attie_people,1,
http://dbpedia.org/resource/Kokobujundji,1,
http://dbpedia.org/resource/Nganasan_people,1,
http://dbpedia.org/resource/Dagoman,1,
http://dbpedia.org/resource/Indo-Aryan_peoples,1,
http://dbpedia.org/resource/Kaxabu_people,1,
http://dbpedia.org/resource/Eskaya_people,1,
http://dbpedia.org/resource/Muluridji,1,
http://dbpedia.org/resource/Lachi_people,1,
http://dbpedia.org/resource/Gaddang_people,1,
http://dbpedia.org/resource/Tasmanian_Aborigines,1,
http://dbpedia.org/resource/Palatines,1,
0.78,1,
http://dbpedia.org/resource/Teteté_people,1,
http://dbpedia.org/resource/Mandé_peoples,1,
http://dbpedia.org/resource/Gangte_people,1,
2.3,1,
http://dbpedia.org/resource/Zulu_people,1,
http://dbpedia.org/resource/Wanamara,1,
http://dbpedia.org/resource/Wariangga,1,
http://dbpedia.org/resource/Ahom_people,1,
http://dbpedia.org/resource/Pwo_Karen_people,1,
(Figures for East Riding of Yorkshire UA:),1,
http://dbpedia.org/resource/Bauzi_people,1,
http://dbpedia.org/resource/Kuyani,1,
http://dbpedia.org/resource/Moroccans,1,
http://dbpedia.org/resource/Basque_people,1,
http://dbpedia.org/resource/Isleño_(Louisiana),1,
1410,1,
http://dbpedia.org/resource/Camunni,1,
Austrian,1,
http://dbpedia.org/resource/Mbo_people_(Congo),1,
http://dbpedia.org/resource/Wulwulam,1,
21800,1,
http://dbpedia.org/resource/Ovimbundu,1,
http://dbpedia.org/resource/Nağaybäk,1,
(Figures for Shropshire UA:),1,
http://dbpedia.org/resource/Kaiadilt,1,
http://dbpedia.org/resource/Tsou_people,1,
http://dbpedia.org/resource/Koya_(tribe),1,
http://dbpedia.org/resource/Maranao_people,1,
http://dbpedia.org/resource/Emmiyangal,1,
http://dbpedia.org/resource/Ombamba_people,1,
http://dbpedia.org/resource/Hainanese_people,1,
http://dbpedia.org/resource/Bunun_people,1,
371000,1,
http://dbpedia.org/resource/Awlad_Mana,1,
http://dbpedia.org/resource/Zekhring_people,1,
http://dbpedia.org/resource/Mexican_American,1,
http://dbpedia.org/resource/El_Hugeirat_people,1,
http://dbpedia.org/resource/Marma_people,1,
"Fuzhou people, Putian people, Minnan people, Teochew people, Hainan people, etc.",1,
http://dbpedia.org/resource/Maring_Naga_people,1,
http://dbpedia.org/resource/Vai_people,1,
http://dbpedia.org/resource/Kumaoni_people,1,
http://dbpedia.org/resource/Giáy_people,1,
one thousand,1,
http://dbpedia.org/resource/Ndengereko_people,1,
http://dbpedia.org/resource/Wikapatja,1,
http://dbpedia.org/resource/Enggano_people,1,
Ahwai people,1,
http://dbpedia.org/resource/Kolai_people,1,
http://dbpedia.org/resource/Mongondow_people,1,
http://dbpedia.org/resource/Otuho_people,1,
http://dbpedia.org/resource/Burarra_people,1,
http://dbpedia.org/resource/Krahn_people,1,
http://dbpedia.org/resource/Nicobarese_people,1,
Matlatzinca,1,
http://dbpedia.org/resource/Paite_people,1,
http://dbpedia.org/resource/Jawoyn_people,1,
http://dbpedia.org/resource/Snoqualmie_people,1,
http://dbpedia.org/resource/Bangkok_Malay,1,
http://dbpedia.org/resource/Limbu_people,1,
"Konda-Dora, a scheduled tribe within India",1,
http://dbpedia.org/resource/Bawean,1,
WASP,1,
Sinhalisation of Kerala Tamil family orgin,1,
http://dbpedia.org/resource/Kumzari_people,1,
http://dbpedia.org/resource/Warli,1,
http://dbpedia.org/resource/Iraqw_people,1,
http://dbpedia.org/resource/Subu_people,1,
http://dbpedia.org/resource/Matis,1,
http://dbpedia.org/resource/Changpa,1,
Azorean Brazilians,1,
32,1,
13.3,1,
http://dbpedia.org/resource/Portugal,1,
http://dbpedia.org/resource/Lao_Song,1,
http://dbpedia.org/resource/Patamona_people,1,
Griqua,1,
http://dbpedia.org/resource/Geawegal,1,
http://dbpedia.org/resource/Saibai_Island,1,
650,1,
Alaska Natives,1,
http://dbpedia.org/resource/Birpai,1,
http://dbpedia.org/resource/Jugun,1,
http://dbpedia.org/resource/Kutchi_people,1,
http://dbpedia.org/resource/Ingrian_Finns,1,
http://dbpedia.org/resource/Jeithi,1,
http://dbpedia.org/resource/Parsi,1,
http://dbpedia.org/resource/Linngithigh,1,
http://dbpedia.org/resource/Pukhtun,1,
http://dbpedia.org/resource/Arab_World,1,
http://dbpedia.org/resource/Lamba_people_(Zambia),1,
http://dbpedia.org/resource/Djaru_people,1,
http://dbpedia.org/resource/Serer-Laalaa,1,
http://dbpedia.org/resource/Filipinos_in_Thailand,1,
http://dbpedia.org/resource/Manchineri,1,
"c. 10,000 Quechan",1,
96.5,1,
Primarily English descent,1,
http://dbpedia.org/resource/Banyole,1,
"Hupd'ëh, Yohup",1,
http://dbpedia.org/resource/Yemenite_Jews,1,
http://dbpedia.org/resource/Khayo_tribe_(Luhya),1,
http://dbpedia.org/resource/Unggumi,1,
http://dbpedia.org/resource/Makassarese_people,1,
http://dbpedia.org/resource/Shira_people,1,
http://dbpedia.org/resource/Terik_people,1,
http://dbpedia.org/resource/Gweagal,1,
"Khonds, Dal, Sitha Kandha",1,
http://dbpedia.org/resource/Mati_Ke,1,
Drushek,1,
http://dbpedia.org/resource/Konkomba_people,1,
http://dbpedia.org/resource/Luwo_people,1,
"Predominantly Irish members and retained many Irish members. Throughout its existence, members were all immigrants or the first-generation sons of immigrants.",1,
http://dbpedia.org/resource/Ngarrimouro,1,
Palaba,1,
http://dbpedia.org/resource/Jur_Modo_people,1,
http://dbpedia.org/resource/Rongmei_Naga_people,1,
http://dbpedia.org/resource/Belizean_Americans,1,
http://dbpedia.org/resource/Lega_people,1,
http://dbpedia.org/resource/Beja_people,1,
http://dbpedia.org/resource/Chepang_people,1,
403,1,
http://dbpedia.org/resource/Dalabon_people,1,
http://dbpedia.org/resource/Bru_people,1,
http://dbpedia.org/resource/Bahumono,1,
http://dbpedia.org/resource/Kashmiri_people,1,
http://dbpedia.org/resource/Iran,1,
332129,1,
http://dbpedia.org/resource/Marrithiyal_people,1,
http://dbpedia.org/resource/Sherdukpen_people,1,
http://dbpedia.org/resource/Kitanemuk_people,1,
http://dbpedia.org/resource/Halang_people,1,
Kedahan Malays,1,
http://dbpedia.org/resource/Tswana_people,1,
Samoan,1,
http://dbpedia.org/resource/Ila_people,1,
http://dbpedia.org/resource/Lipan_Apache_people,1,
http://dbpedia.org/resource/Kéo_people,1,
http://dbpedia.org/resource/Fijians,1,
http://dbpedia.org/resource/Assamese_people,1,
http://dbpedia.org/resource/Kabye_people,1,
Kamayo people,1,
http://dbpedia.org/resource/British_people,1,
http://dbpedia.org/resource/Satu_Mare_Swabians,1,
"African American, Hispanic, and White",1,
9,1,
http://dbpedia.org/resource/Spanish_and_Portuguese_Jews,1,
http://dbpedia.org/resource/Taungtha_people,1,
http://dbpedia.org/resource/Anaang_people,1,
http://dbpedia.org/resource/Chaharmahali_Turks,1,
98.1,1,
http://dbpedia.org/resource/Nias_people,1,
http://dbpedia.org/resource/Sirionó_people,1,
40000,1,
http://dbpedia.org/resource/Serer-Noon,1,
http://dbpedia.org/resource/Karanya,1,
Vaiphei or Mizo,1,
http://dbpedia.org/resource/Guenoa_people,1,
http://dbpedia.org/resource/Guarani_people,1,
http://dbpedia.org/resource/Bugkalot,1,
http://dbpedia.org/resource/Limba_people_(Cameroon),1,
http://dbpedia.org/resource/Temba_people,1,
189000,1,
http://dbpedia.org/resource/Lasi_people,1,
210000,1,
1.98,1,
12986,1,
http://dbpedia.org/resource/Mangbetu_people,1,
http://dbpedia.org/resource/Acadians,1,
9000,1,
Hispanic-American,1,
http://dbpedia.org/resource/Katuic_peoples,1,
http://dbpedia.org/resource/Ekoi_people,1,
http://dbpedia.org/resource/Alacaluf_people,1,
http://dbpedia.org/resource/Telefol_people,1,
http://dbpedia.org/resource/Wasa_people,1,
http://dbpedia.org/resource/Kula_people,1,
http://dbpedia.org/resource/Arabized_Berber,1,
http://dbpedia.org/resource/Bhojpuri_people,1,
http://dbpedia.org/resource/Buem_people,1,
http://dbpedia.org/resource/Meintangk_people,1,
http://dbpedia.org/resource/Yanga_people,1,
http://dbpedia.org/resource/Shipibo-Conibo_people,1,
http://dbpedia.org/resource/Lugbara_people,1,
"Moken people, Moklen people",1,
http://dbpedia.org/resource/Russians_in_Latvia,1,
http://dbpedia.org/resource/Barranbinya,1,
http://dbpedia.org/resource/List_of_ancient_Indo-Aryan_peoples_and_tribes,1,
Predominantly Russian and other Russian Federation nationalities,1,
http://dbpedia.org/resource/Kombai_people,1,
http://dbpedia.org/resource/Guere_people,1,
610000,1,
http://dbpedia.org/resource/Bagri_clan,1,
http://dbpedia.org/resource/Kassena,1,
"ca. 15,000 Lobu",1,
http://dbpedia.org/resource/Djab_Wurrung,1,
http://dbpedia.org/resource/Matipu_people,1,
http://dbpedia.org/resource/Garifuna_people,1,
http://dbpedia.org/resource/Pame_people,1,
http://dbpedia.org/resource/Al-Lawatia,1,
http://dbpedia.org/resource/German,1,
30910,1,
http://dbpedia.org/resource/Oroqen_people,1,
http://dbpedia.org/resource/Tanganekald_people,1,
http://dbpedia.org/resource/French_American,1,
Arab or Kurdish,1,
http://dbpedia.org/resource/Thai_Chinese,1,
">1,000  to 50,000 Yi",1,
http://dbpedia.org/resource/Hispanic_and_Latino_Americans,1,
http://dbpedia.org/resource/Cashibo_people,1,
http://dbpedia.org/resource/Jurchens,1,
Mostly African-American,1,
http://dbpedia.org/resource/Arbëreshë_people,1,
91.49,1,
Bishnupriya Manipuris,1,
http://dbpedia.org/resource/Kedayan,1,
http://dbpedia.org/resource/Chenchu_people,1,
http://dbpedia.org/resource/Maduwongga,1,
http://dbpedia.org/resource/Bulu_people,1,
http://dbpedia.org/resource/Kunapa,1,
http://dbpedia.org/resource/Nambya,1,
http://dbpedia.org/resource/Deori_people,1,
http://dbpedia.org/resource/Belgian_people,1,
http://dbpedia.org/resource/Ildawongga,1,
http://dbpedia.org/resource/Setos,1,
Originally the Italic peoples,1,
http://dbpedia.org/resource/Bear_River_Indians_(California),1,
http://dbpedia.org/resource/Siena,1,
http://dbpedia.org/resource/Girai_wurrung,1,
http://dbpedia.org/resource/Tongan_people,1,
Dargins,1,
94.6,1,
Romanian,1,
12900,1,
http://dbpedia.org/resource/Iteso_people,1,
Pakistani,1,
http://dbpedia.org/resource/Ponosakan_people,1,
http://dbpedia.org/resource/Sabaot_people,1,
http://dbpedia.org/resource/Kapsiki_people,1,
http://dbpedia.org/resource/Kurrama_people,1,
http://dbpedia.org/resource/Baganda,1,
http://dbpedia.org/resource/Mongolic_peoples,1,
http://dbpedia.org/resource/Chukchansi_people,1,
Hayato,1,
http://dbpedia.org/resource/Kwiambal,1,
http://dbpedia.org/resource/Bahing,1,
http://dbpedia.org/resource/Dhodia,1,
http://dbpedia.org/resource/Enawene_Nawe_people,1,
http://dbpedia.org/resource/Transylvanian_Saxons,1,
http://dbpedia.org/resource/Mehri_people,1,
http://dbpedia.org/resource/Hyderabadi,1,
American citizens of European origin,1,
http://dbpedia.org/resource/Mbole_people,1,
"Mohegan, Montauk, Niantic, Pequot, and Shinnecock",1,
525,1,
http://dbpedia.org/resource/Paakantyi,1,
http://dbpedia.org/resource/Unduyamo,1,
http://dbpedia.org/resource/Carolinian_people,1,
http://dbpedia.org/resource/Romansh_people,1,
"Bwa, Tara",1,
http://dbpedia.org/resource/Mpoto_people,1,
http://dbpedia.org/resource/Nari-Nari,1,
http://dbpedia.org/resource/Marijedi,1,
"Romani, Jerlídes .",1,
http://dbpedia.org/resource/Toro_people,1,
http://dbpedia.org/resource/Taíno_people,1,
http://dbpedia.org/resource/Huastec_people,1,
http://dbpedia.org/resource/Wenamba,1,
http://dbpedia.org/resource/Dhanggati,1,
American of Jewish-Dominican descent,1,
http://dbpedia.org/resource/Métis_people_(Canada),1,
http://dbpedia.org/resource/Kashmiri,1,
http://dbpedia.org/resource/Bhaca_people,1,
http://dbpedia.org/resource/Pangasinan_people,1,
http://dbpedia.org/resource/Dene,1,
http://dbpedia.org/resource/Okandé,1,
17400,1,
Jab,1,
220000,1,
http://dbpedia.org/resource/Dangme_people,1,
Sardinians from the North-Western area of the Province of Sassari,1,
http://dbpedia.org/resource/Tłı̨chǫ,1,
http://dbpedia.org/resource/Gulud_people,1,
http://dbpedia.org/resource/France,1,
http://dbpedia.org/resource/Pucikwar_people,1,
http://dbpedia.org/resource/Italian_people,1,
http://dbpedia.org/resource/Balantak_people,1,
Dutch,1,
http://dbpedia.org/resource/Leinong_Naga,1,
http://dbpedia.org/resource/Tzotzil_people,1,
http://dbpedia.org/resource/Atikamekw,1,
8500,1,
http://dbpedia.org/resource/Kra-Dai-speaking_peoples,1,
http://dbpedia.org/resource/Pahang_Malays,1,
http://dbpedia.org/resource/Tikar_people,1,
http://dbpedia.org/resource/Cheyenne_people,1,
http://dbpedia.org/resource/Chocho_people,1,
http://dbpedia.org/resource/Mbanderu_people,1,
http://dbpedia.org/resource/Wariʼ_people,1,
http://dbpedia.org/resource/Lhoba_people,1,
Mostly Sikh Punjabi-Canadian,1,
http://dbpedia.org/resource/Khiamniungan_people,1,
Arab-Berbers,1,
http://dbpedia.org/resource/Djakunda,1,
http://dbpedia.org/resource/Nghan_people,1,
http://dbpedia.org/resource/Karitiâna_people,1,
http://dbpedia.org/resource/Aiton_people,1,
http://dbpedia.org/resource/Tamyen_people,1,
http://dbpedia.org/resource/Andalusians,1,
http://dbpedia.org/resource/Wuikinuxv_people,1,
Xukuru people,1,
http://dbpedia.org/resource/Molbog_people,1,
http://dbpedia.org/resource/Bugis,1,
"Umpithamu, Lamalama, possibly Barungguan",1,
http://dbpedia.org/resource/Ngolibardu,1,
http://dbpedia.org/resource/Dalla_people,1,
990,1,
http://dbpedia.org/resource/Tzeltal_people,1,
http://dbpedia.org/resource/Karrangpurru,1,
Mostly Black British and other minorities,1,
http://dbpedia.org/resource/Aboriginal_Australians,1,
http://dbpedia.org/resource/Avatime_people,1,
http://dbpedia.org/resource/Chamacoco_people,1,
African Canadians,1,
http://dbpedia.org/resource/Garrwa_people,1,
http://dbpedia.org/resource/Pashayi_people,1,
http://dbpedia.org/resource/Sawi_people,1,
http://dbpedia.org/resource/Chinese_Filipino,1,
http://dbpedia.org/resource/Memon_people,1,
http://dbpedia.org/resource/Taishanese_people,1,
http://dbpedia.org/resource/Aimoré_people,1,
Baruya etc.,1,
http://dbpedia.org/resource/Anglo-Normans,1,
http://dbpedia.org/resource/Kunda_people,1,
Mostly Caucasian Americans,1,
http://dbpedia.org/resource/Ashéninka_people,1,
Chilean,1,
http://dbpedia.org/resource/Ixcatecos,1,
http://dbpedia.org/resource/Kurdish_people,1,
http://dbpedia.org/resource/Akuntsu_people,1,
http://dbpedia.org/resource/Bay_Miwok_people,1,
Persian Basseries,1,
http://dbpedia.org/resource/Maltese_people,1,
http://dbpedia.org/resource/Shambaa_people,1,
http://dbpedia.org/resource/Kharam_people,1,
http://dbpedia.org/resource/Masalit_people,1,
Gascons,1,
http://dbpedia.org/resource/Wambaya_people,1,
http://dbpedia.org/resource/Mimungkum,1,
"Hutu, Tutsi, Twa and Ganwa",1,
http://dbpedia.org/resource/Kom_people_(India),1,
http://dbpedia.org/resource/Tungusic_peoples,1,
http://dbpedia.org/resource/Zou_people,1,
http://dbpedia.org/resource/Crimean_Goths,1,
http://dbpedia.org/resource/Antiguans_and_Barbudans,1,
http://dbpedia.org/resource/Kokatha,1,
2.2,1,
Ncoakhoe,1,
http://dbpedia.org/resource/Palaic_peoples,1,
Yaghan people,1,
http://dbpedia.org/resource/Shompen_people,1,
http://dbpedia.org/resource/Bungu_people,1,
"Lusophones
* Portuguese
* Brazilians
* Luso-Asians
* Luso-Africans",1,
Sanavirones,1,
http://dbpedia.org/resource/Nyimang_people,1,
http://dbpedia.org/resource/Pakistani,1,
http://dbpedia.org/resource/Güenoa_people,1,
Xiandao,1,
http://dbpedia.org/resource/Tajiks,1,
http://dbpedia.org/resource/Bakaka,1,
96.6,1,
Yorta Yorta,1,
http://dbpedia.org/resource/Goenpul,1,
http://dbpedia.org/resource/Soninke_people,1,
Bafaw people Balong people,1,
http://dbpedia.org/resource/Wakabunga,1,
http://dbpedia.org/resource/Washoe_people,1,
http://dbpedia.org/resource/Madoidja,1,
Ragland: African American,1,
http://dbpedia.org/resource/Atyap_people,1,
http://dbpedia.org/resource/Katcha_people,1,
http://dbpedia.org/resource/Diaguita,1,
African,1,
http://dbpedia.org/resource/Copts,1,
http://dbpedia.org/resource/Maung_people,1,
http://dbpedia.org/resource/Hungarian_American,1,
8,1,
http://dbpedia.org/resource/Tiriki_tribe_(Luhya),1,
http://dbpedia.org/resource/Skolts,1,
http://dbpedia.org/resource/Komodo_people,1,
94.1,1,
http://dbpedia.org/resource/Pakpak_people,1,
http://dbpedia.org/resource/Paniya_people,1,
Mainly Sephardic and Mizrahi Jews,1,
http://dbpedia.org/resource/Baga_people,1,
Northern Ancient Nubians,1,
http://dbpedia.org/resource/Liechtensteiners,1,
http://dbpedia.org/resource/Tambanuo_people,1,
http://dbpedia.org/resource/Warakamai,1,
http://dbpedia.org/resource/Ladin_people,1,
"Maring, such as the Tsembaga Maring",1,
http://dbpedia.org/resource/Shia_Islam,1,
http://dbpedia.org/resource/Dawsahak_people,1,
http://dbpedia.org/resource/Gopal_(caste),1,
http://dbpedia.org/resource/Saka,1,
http://dbpedia.org/resource/Shawnee,1,
91.7,1,
http://dbpedia.org/resource/Azerbaijani_Turk,1,
http://dbpedia.org/resource/Xokleng_people,1,
http://dbpedia.org/resource/Kambure,1,
http://dbpedia.org/resource/Visayans,1,
2530,1,
http://dbpedia.org/resource/Ketengban_people,1,
Croat,1,
http://dbpedia.org/resource/Peramangk,1,
http://dbpedia.org/resource/Jadgal_people,1,
http://dbpedia.org/resource/Wagaya,1,
http://dbpedia.org/resource/Kujarke_people,1,
http://dbpedia.org/resource/Kamein,1,
http://dbpedia.org/resource/Ayapathu,1,
http://dbpedia.org/resource/Yirandhali,1,
10700000,1,
http://dbpedia.org/resource/Nisqually_people,1,
519337,1,
http://dbpedia.org/resource/Mexican-American,1,
include some Bashkardi,1,
http://dbpedia.org/resource/Darkinung,1,
http://dbpedia.org/resource/Bahau_people,1,
http://dbpedia.org/resource/Tiv_people,1,
820,1,
http://dbpedia.org/resource/African-American,1,
Italian-American,1,
http://dbpedia.org/resource/Ngaatjatjarra_people,1,
http://dbpedia.org/resource/Bahnar_people,1,
http://dbpedia.org/resource/Arabana_people,1,
http://dbpedia.org/resource/Italian_Australians,1,
http://dbpedia.org/resource/Mandar_people,1,
http://dbpedia.org/resource/Chiquitano_people,1,
http://dbpedia.org/resource/Japanese_diaspora,1,
http://dbpedia.org/resource/Pirahã_people,1,
http://dbpedia.org/resource/Burma,1,
http://dbpedia.org/resource/Mitaka_people,1,
http://dbpedia.org/resource/Yeidji,1,
http://dbpedia.org/resource/Dhirari,1,
http://dbpedia.org/resource/Sindhi_people,1,
http://dbpedia.org/resource/Tenggerese_people,1,
Oyster Bay tribe of Tasmanians,1,
http://dbpedia.org/resource/Wiri_people,1,
http://dbpedia.org/resource/Ukrainians_in_Kuban,1,
274,1,
http://dbpedia.org/resource/Kuril_Ainu,1,
http://dbpedia.org/resource/Galileans,1,
http://dbpedia.org/resource/Djabugay,1,
Chin/Qin,1,
http://dbpedia.org/resource/Kaytetye_people,1,
http://dbpedia.org/resource/Fulani_people,1,
http://dbpedia.org/resource/Ndyuka_people,1,
http://dbpedia.org/resource/Ik_people,1,
http://dbpedia.org/resource/Basay_people,1,
http://dbpedia.org/resource/Mishmi_people,1,
Arab and Berber,1,
http://dbpedia.org/resource/Cornish_people,1,
http://dbpedia.org/resource/Pitapita,1,
Ngarnji/Ngarnka,1,
http://dbpedia.org/resource/Karingbal,1,
http://dbpedia.org/resource/Ngarinjin,1,
http://dbpedia.org/resource/Kereks,1,
http://dbpedia.org/resource/Sinti,1,
"refugees in Congo , now returned to South Sudan",1,
http://dbpedia.org/resource/Fuyu_Kyrgyz_people,1,
http://dbpedia.org/resource/Juang_people,1,
Karajá people,1,
http://dbpedia.org/resource/Cambodian_Americans,1,
http://dbpedia.org/resource/Huichol_people,1,
http://dbpedia.org/resource/Jamaican_people,1,
http://dbpedia.org/resource/Tày_people,1,
http://dbpedia.org/resource/Moro_Nuba_people,1,
http://dbpedia.org/resource/Xerente_people,1,
4.3,1,
http://dbpedia.org/resource/Maluigal,1,
Reman Malays,1,
http://dbpedia.org/resource/Dinka_people,1,
http://dbpedia.org/resource/Sungor_people,1,
http://dbpedia.org/resource/Hän_people,1,
http://dbpedia.org/resource/Karachays,1,
http://dbpedia.org/resource/Kakwa_people,1,
http://dbpedia.org/resource/Andorrans,1,
http://dbpedia.org/resource/Bali_Aga,1,
http://dbpedia.org/resource/Atakapa,1,
Japanese Filipino,1,
14800,1,
"Igdalan, Iberogan",1,
http://dbpedia.org/resource/Mbara_people,1,
http://dbpedia.org/resource/Yinikutira,1,
http://dbpedia.org/resource/Jaburara,1,
http://dbpedia.org/resource/Kayan_people_(Myanmar),1,
185000,1,
Ningbo people,1,
http://dbpedia.org/resource/Sumo_people,1,
http://dbpedia.org/resource/Langi_people,1,
French Canadian,1,
http://dbpedia.org/resource/Colville_people,1,
http://dbpedia.org/resource/Tulua_people,1,
http://dbpedia.org/resource/Biksi_people,1,
http://dbpedia.org/resource/Danu_people,1,
http://dbpedia.org/resource/Toba_Batak_people,1,
http://dbpedia.org/resource/Tlapanec_people,1,
http://dbpedia.org/resource/Ikpeng_people,1,
Kintoori Musavi Sayyid,1,
26900,1,
Wajuru,1,
35,1,
http://dbpedia.org/resource/Tillamook_people,1,
http://dbpedia.org/resource/Piaroa_people,1,
http://dbpedia.org/resource/Logba_people,1,
http://dbpedia.org/resource/Pemon_people,1,
http://dbpedia.org/resource/Opo_people,1,
http://dbpedia.org/resource/Anindilyakwa_people,1,
http://dbpedia.org/resource/Arapesh_people,1,
http://dbpedia.org/resource/Black_Seminoles,1,
http://dbpedia.org/resource/Mbo_people_(Cameroon),1,
http://dbpedia.org/resource/Tutsi,1,
http://dbpedia.org/resource/Rumsen_people,1,
http://dbpedia.org/resource/Chicano,1,
Mexicans and Mexican-Americans,1,
"Santee, Sisseton, Yankton, Yanktonai",1,
http://dbpedia.org/resource/Cayuse_people,1,
http://dbpedia.org/resource/Tapirapé_people,1,
http://dbpedia.org/resource/Koinjmal,1,
http://dbpedia.org/resource/Slavey_people,1,
http://dbpedia.org/resource/Lebu_people,1,
http://dbpedia.org/resource/Ngarlawangga,1,
Tribal of Kinnaur district,1,
http://dbpedia.org/resource/Antakirinja_people,1,
http://dbpedia.org/resource/Tagish_people,1,
http://dbpedia.org/resource/Waddar,1,
http://dbpedia.org/resource/Cari_people,1,
http://dbpedia.org/resource/Moldovans,1,
http://dbpedia.org/resource/Kaingang_people,1,
"Cambeba et al. , Kokama",1,
Unknown,1,
http://dbpedia.org/resource/Ngaralti,1,
http://dbpedia.org/resource/Mamprusi_people,1,
http://dbpedia.org/resource/Punthamara,1,
http://dbpedia.org/resource/Ngunnawal,1,
http://dbpedia.org/resource/Mam_people,1,
http://dbpedia.org/resource/Gunavidji,1,
http://dbpedia.org/resource/Ngombal,1,
http://dbpedia.org/resource/Gadjalivia,1,
http://dbpedia.org/resource/Balts,1,
http://dbpedia.org/resource/Serer_people,1,
http://dbpedia.org/resource/Austrian_people,1,
http://dbpedia.org/resource/Sinixt,1,
http://dbpedia.org/resource/Kawambarai,1,
http://dbpedia.org/resource/Bidia_people,1,
http://dbpedia.org/resource/French_Flanders,1,
Koma,1,
http://dbpedia.org/resource/Iatmul_people,1,
http://dbpedia.org/resource/Teda_people,1,
http://dbpedia.org/resource/Gurunsi_peoples,1,
http://dbpedia.org/resource/Gagauz_people,1,
http://dbpedia.org/resource/Cirebonese_people,1,
http://dbpedia.org/resource/Purum_people,1,
http://dbpedia.org/resource/Chewa_people,1,
http://dbpedia.org/resource/Salish_peoples,1,
http://dbpedia.org/resource/Spanish_Filipino,1,
http://dbpedia.org/resource/Udmurts,1,
http://dbpedia.org/resource/Sansi_people,1,
http://dbpedia.org/resource/Reli_people,1,
http://dbpedia.org/resource/Tsez_people,1,
http://dbpedia.org/resource/Saponi_people,1,
Ayigha,1,
"Russian, originally Polish",1,
http://dbpedia.org/resource/Tremembé_people,1,
http://dbpedia.org/resource/Chiricahua_people,1,
http://dbpedia.org/resource/Laia_people,1,
http://dbpedia.org/resource/Bashkardi_people,1,
http://dbpedia.org/resource/Pijao_people,1,
http://dbpedia.org/resource/Maisin_people,1,
http://dbpedia.org/resource/Ngardi,1,
http://dbpedia.org/resource/Trinidadian_and_Tobagonian_British,1,
http://dbpedia.org/resource/Tumma_people,1,
http://dbpedia.org/resource/Yinwum,1,
16200,1,
1470,1,
253000,1,
http://dbpedia.org/resource/Unggarranggu,1,
